1 0 4.582 0
2 0 3.958 0
3 0 3.958 4.026
4 0 2.624 0
5 0 1.984 0
6 0 0.624 4.012
7 0 0.624 0
8 0 0 0
9 0 0 4.79
10 0 0.936 4.79
11 0 2.31 0.724
12 0 3.672 4.79
13 0 4.582 4.79
14 1 4.582 0
15 1 3.958 0
16 1 3.958 4.026
17 1 2.624 0
18 1 1.984 0
19 1 0.624 4.012
20 1 0.624 0
21 1 0 0
22 1 0 4.79
23 1 0.936 4.79
24 1 2.31 0.724
25 1 3.672 4.79
26 1 4.582 4.79
Faces:
 1 2 3 4 5 6 7 8 9 10 11 12 13.
 16 15 14 26 25 24 23 22 21 20 19 18 17.
 1 14 15 2.
 2 15 16 3.
 3 16 17 4.
 4 17 18 5.
 5 18 19 6.
 6 19 20 7.
 7 20 21 8.
 8 21 22 9.
 9 22 23 10.
 10 23 24 11.
 11 24 25 12.
 12 25 26 13.
 13 26 14 1.
