1 0 0 0
2 0 0.754 0
3 0 1.58 1.33
4 0 2.442 0
5 0 3.196 0
6 0 1.98 1.782
7 0 3.16 3.478
8 0 2.442 3.478
9 0 1.64 2.27
10 0 0.84 3.478
11 0 0.074 3.478
12 0 1.24 1.794
13 1 1.58 1.33
14 1 0.754 0
15 1 0 0
16 1 1.24 1.794
17 1 0.074 3.478
18 1 0.84 3.478
19 1 1.64 2.27
20 1 2.442 3.478
21 1 3.16 3.478
22 1 1.98 1.782
23 1 3.196 0
24 1 2.442 0
Faces:
 3 2 1 12 11 10 9 8 7 6 5 4.
 15 14 13 24 23 22 21 20 19 18 17 16.
 3 13 14 2.
 2 14 15 1.
 1 15 16 12.
 12 16 17 11.
 11 17 18 10.
 10 18 19 9.
 9 19 20 8.
 8 20 21 7.
 7 21 22 6.
 6 22 23 5.
 5 23 24 4.
 4 24 13 3.
