1 0 0.65 1.612
2 0 0.65 4.934
3 0 0 4.934
4 0 0 1.512
5 0 0.066 1.152
6 0 0.22 0.802
7 0 0.466 0.5
8 0 0.784 0.27
9 0 1.172 0.092
10 0 1.57 0.008
11 0 2.04 0
12 0 2.536 0.114
13 0 3.046 0.338
14 0 3.39 0.638
15 0 3.67 1.138
16 0 3.758 1.562
17 0 3.758 4.934
18 0 3.122 4.934
19 0 3.122 1.712
20 0 3.056 1.36
21 0 2.888 1.008
22 0 2.588 0.74
23 0 2.254 0.622
24 0 1.864 0.556
25 0 1.458 0.598
26 0 1.13 0.752
27 0 0.884 0.992
28 0 0.7 1.31
29 1 0 4.934
30 1 0.65 4.934
31 1 0.65 1.612
32 1 0.7 1.31
33 1 0.884 0.992
34 1 1.13 0.752
35 1 1.458 0.598
36 1 1.864 0.556
37 1 2.254 0.622
38 1 2.588 0.74
39 1 2.888 1.008
40 1 3.056 1.36
41 1 3.122 1.712
42 1 3.122 4.934
43 1 3.758 4.934
44 1 3.758 1.562
45 1 3.67 1.138
46 1 3.39 0.638
47 1 3.046 0.338
48 1 2.536 0.114
49 1 2.04 0
50 1 1.57 0.008
51 1 1.172 0.092
52 1 0.784 0.27
53 1 0.466 0.5
54 1 0.22 0.802
55 1 0.066 1.152
56 1 0 1.512
Faces:
 3 2 1 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4.
 31 30 29 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32.
 3 29 30 2.
 2 30 31 1.
 1 31 32 28.
 28 32 33 27.
 27 33 34 26.
 26 34 35 25.
 25 35 36 24.
 24 36 37 23.
 23 37 38 22.
 22 38 39 21.
 21 39 40 20.
 20 40 41 19.
 19 41 42 18.
 18 42 43 17.
 17 43 44 16.
 16 44 45 15.
 15 45 46 14.
 14 46 47 13.
 13 47 48 12.
 12 48 49 11.
 11 49 50 10.
 10 50 51 9.
 9 51 52 8.
 8 52 53 7.
 7 53 54 6.
 6 54 55 5.
 5 55 56 4.
 4 56 29 3.
